TRAP,Source,Type,LU_Around,LU_Top,DiameterMax,HeightMax,Condition,PrincipalSourceOfImpact,distTown,elevAster,slopeAster,aspectAster,prom250mbuff,TPI,TRI,rough,northing,easting
8715,Survey,Burial Mound,Pasture,Pasture,16,1.2,4,Other,2650.8712083297532,158.88137817382812,6.305765218968558,299.24040367920264,66.67,0.5664215087890625,2.2530059814453125,7.7865447998046875,4664617.10476326,465186.288204635
8716,Legacy verification,Burial Mound,Pasture,Pasture,25,3,3,Looting,2656.236791132513,158.37808227539062,7.217918512387736,349.6776522883658,30.69,0.23973464965820313,2.9617385864257813,8.4543609619140625,4664655.13770251,465224.065243508
9734,Legacy verification,Burial Mound,Pasture,Scrub,10,1,4,Looting,1794.898911121236,294.5525817871094,7.0128633245580305,297.66427890059373,82.85,0.68395233154296875,2.4511642456054687,8.303253173828125,4673999.12667795,494419.510293872
8717,Legacy verification,Burial Mound,Pasture,Pasture,70,2.5,1,Post-depositional,2870.340138857834,141.66734313964844,4.24033575545953,327.5218794841871,70.86,-0.051361083984375,1.7001609802246094,5.580596923828125,4664633.31679453,464878.136411141
8718,Legacy verification,Burial Mound,Pasture,Pasture,12,1.2,5,Looting,3019.631284468359,139.7233123779297,5.023288747741039,330.905718279474,31.79,0.09249305725097656,2.0757999420166016,6.7100372314453125,4664629.91209018,464667.307001098
8719,Survey,Burial Mound,Pasture,Pasture,8,1,2,Anthropogenic,3054.999263795232,136.84556579589844,6.60473234779039,322.0484144196092,38.13,-0.12269020080566406,2.480043411254883,8.8085479736328125,4664628.02700816,464617.820761674
9735,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,50,1,4,Construction,1497.8980268019825,184.71092224121094,2.3188366621733603,209.64164624464445,61.29,0.9192790985107422,1.068319320678711,3.440582275390625,4668297.1342133,476991.725283216
8720,Legacy verification,Burial Mound,Pasture,Pasture,30,8,2,Construction,3561.4349016738797,143.53469848632812,9.010599090679621,315.2766376821314,58.27,0.6189594268798828,3.218259811401367,12.530792236328125,4664358.88808001,463801.653977957
9736,Legacy verification,Burial Mound,Annual agriculture,Pasture,30,1,4,Looting,1890.2871463039373,182.11119079589844,1.343121064138495,301.8411357807389,34.29,-0.8370571136474609,0.8634014129638672,2.0685577392578125,4668574.92361549,477269.167124174
8721,Survey,Extinct Burial Mound,Pasture,Scrub,35,2.5,4,Construction,3513.8832230944195,149.31927490234375,6.105628066988755,6.212571735496154,29.82,0.8800258636474609,2.4928722381591797,7.25927734375,4664353.91908004,463853.696759758
8722,Survey,Extinct Burial Mound,Pasture,Pasture,11,1,3,Construction,3483.952789891553,148.7002410888672,5.296225753803035,28.706033962084735,53.26,0.8985996246337891,2.3486766815185547,7.3210601806640625,4664334.67451147,463877.132226862
9737,Legacy verification,Burial Mound,Annual agriculture,Scrub,40,1,4,Anthropogenic,3041.572258121763,200.16688537597656,9.651902022802426,136.67769702742726,88.93,-0.5340404510498047,3.530458450317383,12.592361450195313,4669464.72359148,479779.409381447
8723,Legacy verification,Burial Mound,Pasture,Pasture,35,3.5,3,Looting,3383.809439479932,123.08282470703125,5.000992635916967,318.52772006882003,63.67,-0.25301456451416016,1.8218584060668945,7.195075988769531,4664600.25460491,463778.399060412
8724,Legacy verification,Extinct Burial Mound,Pasture,Pasture,0,0,5,No observation,3231.1173723288853,107.77348327636719,5.423901722169417,333.27424712627527,51.08,0.3091096878051758,2.208876609802246,7.190147399902344,4664758.5243749,463581.006434782
8727,Legacy verification,Burial Mound,Pasture,Other,16,2.2,4,Looting,3196.1275759151363,108.8069076538086,4.449027994732942,333.98917850553903,43.27,0.2699756622314453,1.8112926483154297,5.8717193603515625,4664815.86325528,464221.980577041
8728,Survey,Burial Mound,Pasture,Other,18,1.8,2,Looting,3185.938221505733,107.08029174804688,4.970923336262425,351.7985950608792,59.14,0.4813375473022461,2.062993049621582,5.8865966796875,4664829.02215357,464253.938341787
8729,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,2.4,2,Agriculture,3076.3533815860787,107.05067443847656,3.1082885131219933,306.94792312711564,69.57,-2.86102294921875e-6,1.0035467147827148,4.006996154785156,4664981.77066669,464557.243102935
8730,Legacy verification,Burial Mound,Annual agriculture,Pasture,25,3,2,Other,1789.6699768365088,152.8509979248047,4.660054447144473,9.71967677276143,51.09,0.06695556640625,1.9776077270507813,5.4790496826171875,4665549.72823294,467846.776636543
8731,Legacy verification,Burial Mound,Annual agriculture,Scrub,30,3.5,3,Looting,365.8288009078012,150.59619140625,4.416987969621203,317.421635426658,35.87,0.5613193511962891,1.6155452728271484,6.105010986328125,4665393.33146487,469312.992681022
8570,Legacy verification,Burial Mound,Annual agriculture,Scrub,42,0.5,4,Anthropogenic,258.33609180679906,232,0.14268978473488236,304.1218715568852,31.39,0.04741859436035156,0.04741859436035156,0.361785888671875,4662936.419832499,475536.74431794946
8733,Legacy verification,Burial Mound,Annual agriculture,Pasture,35,0.7,4,Agriculture,285.89364140256157,232,0.1670407066986542,233.47167691647755,82.14,0.0536651611328125,0.0536651611328125,0.39593505859375,4662882.356449052,475544.6858638986
8571,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,32,0.2,5,Agriculture,320.42782378265304,232.60830688476562,1.1809816952792964,251.15681396873106,83.81,0.2042999267578125,0.4040069580078125,1,4662908.838569708,475592.5858814789
8734,Survey,Burial Mound,Annual agriculture,Annual agriculture,25,1.1,3,Agriculture,323.158012260745,232,0.8793488261928543,233.1374692033797,27.01,-0.2698936462402344,0.28302001953125,1.02587890625,4662872.9775063805,475581.1642439199
8572,Legacy verification,Burial Mound,Pasture,Pasture,41,2.2,2,Post-depositional,512.7448600474524,233.93739318847656,1.6106002793622158,169.1416100188088,46.57,0.16282272338867188,0.66910552978515625,1.9668426513671875,4663759.8006493375,475729.9803693075
8735,Legacy verification,Burial Mound,Forest,Forest,40,6,3,Looting,184.19543258863695,233.0331268310547,0.5467745466234446,42.32848138567815,66.43,-0.1494274139404297,0.19083595275878906,1,4662721.857316051,475084.4965945166
8573,Survey,Burial Mound,Scrub,Pasture,33,4,4,Looting,512.9755775464495,234.47378540039063,1.5995907431490752,250.84875875928898,38.55,0.37867164611816406,0.6330738067626953,1.5572967529296875,4663791.912798291,475701.57467277406
8736,Legacy verification,Burial Mound,Forest,Forest,20,0.5,5,Looting?,172.35574906261948,233,0.11795291657761947,98.53187720626383,64.52,-0.066509246826171875,0.066509246826171875,0.349273681640625,4662741.048530672,475047.5016110611
8574,Survey,Burial Mound,Scrub,Pasture,36,4.5,4,Looting,545.8730055161574,234.49354553222656,1.3224482338642776,73.75271363998374,17.5,0.31635284423828125,0.5535850524902344,1.5414886474609375,4663807.166016039,475732.4850865701
8737,Legacy verification,Burial Mound,Forest,Scrub,50,6,2,Looting,110.53938805208529,237,1.588725919088574,10.384809722327082,62.95,1.3372821807861328,1.3372821807861328,2.7181243896484375,4662825.139423826,474973.6742157297
8576,Survey,Extinct Burial Mound,Pasture,Pasture,15,0.3,5,Erosion,480.9159730921825,233.93482971191406,1.662249394334283,213.39136195036403,9.71,0.34160804748535156,0.7272853851318359,2.45513916015625,4663760.688737465,475687.00246709207
8577,Legacy verification,Burial Mound,Scrub,Scrub,35,3,3,Looting,623.5697486138818,196.82345581054687,2.7589586838836606,21.4419967291985,63.9,0.1509227752685547,1.1329631805419922,3.333099365234375,4664216.002889139,475080.401313023
8738,Legacy verification,Burial Mound,Pasture,Pasture,25,4,2,Looting,1486.7251350231995,220.8116912841797,4.657642798293374,316.35782584298744,23.91,-0.47889137268066406,1.6946468353271484,5.816436767578125,4661452.830668835,475539.5984535193
8578,Legacy verification,Burial Mound,Pasture,Pasture,26,1,4,Looting,997.33933096251,221.0179901123047,3.1794649602645624,37.29073291333099,69.2,0.03775787353515625,1.2481155395507812,4.528289794921875,4663883.215210007,476224.40130231454
8740,Legacy verification,Burial Mound,Scrub,Scrub,28,4,3,Other (military),1721.0881764667538,163.69500732421875,4.321122704645186,311.0161636415033,15.05,-0.335296630859375,1.4604034423828125,5.9003143310546875,4664353.540123699,473248.8351099426
8579,Legacy verification,Burial Mound,Annual agriculture,Scrub,36,1.2,3,Agriculture,1341.1018378436581,215.30929565429687,3.2616750517072073,51.765561308960116,98.21,0.3614501953125,1.0619850158691406,4.124603271484375,4663583.78736229,476671.1219450768
8741,Survey,Burial Mound,Annual agriculture,Scrub,35,2,3,Looting,1910.389388039276,171.4141387939453,7.5929921737329495,13.25493944588288,60.65,-0.0016040802001953125,3.187875747680664,9.108306884765625,4664128.728274692,472901.25913129176
8580,Survey,Burial Mound,Pasture,Scrub,17,0.5,3,Animal activity,1822.0840518428984,255.69873046875,5.559355527852154,345.52620139858556,53.79,-0.3775348663330078,2.3099498748779297,7.06317138671875,4662808.175667015,477138.9328567509
9740,Survey,Burial Mound,Annual agriculture,Scrub,25,2.5,3,Other (Military activity),1958.747382795361,195.74212646484375,5.801766906281804,318.5658755741309,82.73,0.2702045440673828,2.127817153930664,7.9145355224609375,4663600.743047564,472667.1013730136
8581,Legacy verification,Burial Mound,Forest,Scrub,25,1.7,3,Looting,2432.504218120066,190.9154052734375,3.685169789787462,250.28393803069983,18.77,0.4430580139160156,1.1860771179199219,3.903350830078125,4659910.180002697,465746.81256869144
8582,Legacy verification,Burial Mound,Annual agriculture,Pasture,30,1.7,3,Looting,1791.181252135416,222.6728057861328,4.459583184282964,298.52862053095856,50.72,0.4125556945800781,1.5157546997070313,5.7747344970703125,4660619.240301361,465876.90826767887
9827,Legacy verification,Extinct Burial Mound,Forest,Pasture,30,1,5,Other (Cut made by a machine. Soil moved to the north and south east. ),324.50512740029143,180.00404357910156,0.4742532387797064,336.2795456394278,75.9,-0.048992156982421875,0.25536346435546875,1.7948455810546875,4662878.173295886,466740.8077678112
8583,Legacy verification,Burial Mound,Pasture,Annual agriculture,40,5,3,Looting,1182.6219599422618,170.49168395996094,2.264278033795372,303.8926991540371,20.65,-0.64777374267578125,0.9058647155761719,3.5209503173828125,4661729.901100425,465848.23439916864
8584,Legacy verification,Burial Mound,Forest,Scrub,30,4,4,Looting,1175.1255232663736,172.39772033691406,2.5803177921242364,177.57619357886236,70.5,0.4924583435058594,1.029388427734375,3.427886962890625,4661777.875551005,465838.9580620484
8585,Legacy verification,Burial Mound,Forest,Forest,18,1.5,3,Looting,1150.6541186795043,172.146484375,2.414932237980816,129.89546042630656,7.58,0.64336395263671875,1.1878700256347656,3.1175537109375,4661795.545959456,465858.6111598652
8586,Legacy verification,Burial Mound,Forest,Forest,36,4,3,Looting,1130.1814721043886,170.6421356201172,4.6343449884508425,83.55204263420062,55.8,0.11124420166015625,1.472503662109375,4.5258636474609375,4661801.928911994,465878.0718412589
8587,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,0,0,NA,Agriculture,1090.6931848286422,167.12704467773437,4.180784758551509,35.08279805311818,41.01,0.4526958465576172,1.7298030853271484,5.5771484375,4661885.881335222,465891.1548018736
8588,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,25,0.5,4,Agriculture,1134.7601325435485,172.53836059570312,4.435267687641416,56.8980646127701,57.25,1.389312744140625,1.85357666015625,5.1939849853515625,4661842.733571433,465858.97700371896
8589,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,0,0,NA,Agriculture,1249.9409769898095,164.80950927734375,9.126763283892654,287.2640921542656,66.67,0.8657398223876953,3.0661449432373047,10.235275268554687,4661860.00338913,465732.0096623045
8590,Legacy verification,Burial Mound,Forest,Forest,20,2.5,4,Looting,1185.1206604390832,172.39772033691406,2.5803177921242364,177.57619357886236,64.75,0.4924583435058594,1.029388427734375,3.427886962890625,4661799.801671167,465820.46104475134
8742,Legacy verification,Burial Mound,Scrub,Pasture,40,1.8,3,Looting,2226.495688095735,94.85529327392578,3.5002416351201098,134.56723569388768,8.76,0.6982507705688477,1.4971437454223633,3.7510986328125,4663743.751199401,461416.90297125187
8743,Legacy verification,Burial Mound,Scrub,Pasture,25,4.5,3,Looting,1842.662937809825,138.76895141601562,4.695511922653331,58.11799529609741,79.64,0.4457588195800781,1.8450889587402344,5.3834228515625,4663238.206580324,462059.4717761639
8591,Legacy verification,Burial Mound,Annual agriculture,Pasture,30,2.5,3,Looting,2459.1323333003315,220.8593292236328,5.322518925203591,189.12113936927176,77.54,0.2221088409423828,2.224363327026367,6.149993896484375,4657920.230728827,462543.401130292
8744,Survey,Burial Mound,Scrub,Pasture,15,1.2,3,Looting,1922.7019526823944,133.9818572998047,2.89407640703633,15.025920717546093,24.82,0.5941581726074219,1.202880859375,3.6035614013671875,4663311.310574426,462092.7920717705
8592,Legacy verification,Burial Mound,Annual agriculture,Pasture,25,1.7,3,Construction,2240.6725035506156,218.85491943359375,3.9887600575875513,192.04763289336387,90.65,-1.136789321899414,2.145395278930664,7.002532958984375,4658106.221318153,462228.5180631259
8745,Legacy verification,Burial Mound,Scrub,Pasture,16,3,2,Looting,1937.426239455434,133.3848876953125,3.212141033868027,38.321972436760795,51.8,0.5262050628662109,1.3277301788330078,4.0300445556640625,4663320.279072802,462111.3016435478
8593,Legacy verification,Burial Mound,Annual agriculture,Scrub,20,1.5,2,Animal activity,1221.0842418010884,238,0.14227259596718778,260.89679430503907,95.26,0.296417236328125,0.296417236328125,0.841583251953125,4656384.259474334,463001.9452815542
8594,Legacy verification,Burial Mound,Annual agriculture,Scrub,15,0.5,2,Animal activity,1121.2489047234608,211.71104431152344,2.8447029548793066,35.65377140777101,84.84,0.05881500244140625,1.1141929626464844,4.3709869384765625,4655686.21889213,462267.8691507184
8747,Legacy verification,Burial Mound,Scrub,Pasture,14,1.2,2,Other (Geodetic marker on top of the mound ),1305.4385296199237,182.97991943359375,1.282425415519286,153.83891270386187,87.05,0.90296173095703125,0.90296173095703125,2.5679473876953125,4662375.043232146,462485.2910805013
8596,Legacy verification,Extinct Burial Mound,Scrub,Scrub,10,0,NA,Natural,2321.935214453185,227.56100463867187,3.203588440383124,323.95480336960657,54.29,0.33029937744140625,1.2789840698242187,4.2849578857421875,4653449.007670496,461355.4523497197
8749,Legacy verification,Burial Mound,Pasture,Scrub,25,4.5,4,Looting,1711.991074704102,172.70559692382812,0.7394065186456074,27.031497332972346,78.7,0.18506240844726563,0.4499778747558594,1.3401947021484375,4660553.403144698,463894.25488346146
8750,Legacy verification,Burial Mound,Scrub,Pasture,15,4,2,Road cut,1796.1493993917925,165.34573364257812,11.173589930616554,76.96344976513812,34.06,0.33257484436035156,3.663789749145508,11.135574340820313,4660520.577446357,463980.64181149635
8598,Legacy verification,Burial Mound,Annual agriculture,Scrub,27,3,2,Animal activity,496.2336555972817,125.46879577636719,1.0298667740917673,83.30007168993619,98.56,0.19875621795654297,0.38799381256103516,1.1217498779296875,4670702.253175293,465959.766292011
8599,Legacy verification,Burial Mound,Annual agriculture,Scrub,40,4,3,Looting,547.1076127994843,125,0.3304719523687733,140.58003729018165,80.58,0.11073875427246094,0.11073875427246094,0.673919677734375,4670772.465336746,466020.9358541395
8601,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,2,4,Agriculture,1017.9323260130094,148.79364013671875,2.772943006838374,282.2364888881846,64.03,0.76587677001953125,1.21490478515625,3.3422698974609375,4671860.061489562,466483.5771959514
9830,Survey,Burial Mound,Scrub,Pasture,25,1.5,4,Other (Military activity ),1551.3916641470837,195.50367736816406,2.8775124177940294,0.31137998139776746,61.51,-0.10012435913085937,1.1511764526367187,3.992584228515625,4671300.890654319,472726.6543392562
8602,Legacy verification,Burial Mound,Annual agriculture,Pasture,36,2.5,3,Looting,1407.0762468305275,157.0596923828125,4.8188215722125625,327.19576605945724,70.61,0.42816925048828125,1.8994636535644531,6.6827392578125,4672245.366408499,468484.8169746905
8603,Legacy verification,Extinct Burial Mound,Annual agriculture,Pasture,0,0,5,Agriculture,1557.2133486315245,155.05340576171875,5.5886310322630806,358.1821652637331,54.12,0.2670764923095703,2.254121780395508,6.2826995849609375,4672304.75937787,468653.08558972535
8604,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,45,2,4,Agriculture,942.2831263520407,166.7151336669922,1.3591558651571416,324.65560204326636,94.62,0.3033485412597656,0.54502105712890625,1.9956207275390625,4670869.162798873,468633.4835257703
8605,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,45,2,4,Agriculture,817.4528468336295,166.0324249267578,2.5588404937035314,109.38064129838983,56.12,0.6584739685058594,1.0112571716308594,3.3198394775390625,4670418.095592433,468279.41426413984
8606,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,25,0.4,4,Agriculture,723.2969950217712,158.7367401123047,4.807264295722534,296.30667193605404,95.7,0.02616119384765625,1.5499038696289063,5.7095489501953125,4670372.849130967,468094.92094102246
9838,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,0.4,5,Agriculture,1981.7849268378638,154.8512725830078,3.4849112324485403,184.08708406947207,82.67,-0.1644744873046875,1.3903388977050781,4.926177978515625,4669025.117570018,469548.6861156998
9839,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,0.5,5,Agriculture,2035.957279935855,153.16969299316406,4.5542920634040005,292.32637779996116,72.14,0.05521202087402344,1.4573040008544922,4.8812103271484375,4669043.851541069,469495.9064336334
8607,Legacy verification,Burial Mound,Pasture,Pasture,30,1,3,Looting,1472.8250529421323,323.7686462402344,2.0388378183973126,307.0378307257067,56.83,-0.12731170654296875,0.6593017578125,2.097747802734375,4647590.961988178,466167.82832199807
8608,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,15,0.3,5,Agriculture,1210.2327240745826,321.0028381347656,1.8006854774046919,268.67128165506915,52.69,-0.048191070556640625,0.5500602722167969,2.00213623046875,4648286.5854460625,466438.02147533407
9844,Legacy verification,Extinct Burial Mound,Scrub,Scrub,0,0,5,Agriculture,1927.6018149650765,290,0.377838329817929,122.05502570419304,71.01,-0.7076454162597656,0.7076454162597656,1.260406494140625,4650569.274635029,461782.51504757407
8610,Legacy verification,Burial Mound,Pasture,Pasture,45,2.5,2,Post-depositional,3393.988372366318,369.0207824707031,5.8328142830665755,6.352131198783246,23.91,0.95855712890625,2.4765853881835937,7.527435302734375,4649845.182098468,468684.975998107
9846,Legacy verification,Burial Mound,Scrub,Scrub,18,2.5,3,Looting,1279.314739429013,262.86859130859375,1.7293691946429504,212.72286353601947,67.64,0.5664482116699219,0.8313331604003906,3.093231201171875,4653275.235552057,464540.5843811437
9847,Legacy verification,Burial Mound,Pasture,Forest,15,3,2,Agriculture,1621.6377587557915,184.96365356445312,2.1543933232518704,349.8521657581262,31.05,0.14251327514648438,0.8929023742675781,2.9949798583984375,4653506.8569852775,465604.8802383905
8753,Legacy verification,Burial Mound,Annual agriculture,Scrub,30,3,2,Animal activity,1576.3655958630566,167.24322509765625,3.235082627253494,339.00743128889167,53.57,0.60167694091796875,1.3055610656738281,4.1894989013671875,4663644.338999878,471106.2817193639
9848,Legacy verification,Burial Mound,Scrub,Forest,35,4.5,2,Erosion,1228.0092795480512,221.70513916015625,1.4593115026505146,107.69251667334372,15.41,0.18822479248046875,0.4522247314453125,1.4435882568359375,4656369.791564258,464897.53572264826
8612,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,50,6,3,Agriculture,2054.463666614244,284.4388732910156,4.664134311348027,308.95837948788324,34.89,0.4245567321777344,1.6669807434082031,5.982177734375,4650672.978392968,467079.2213829683
9746,Survey,Burial Mound,Urban,Pasture,40,4,1,No observation,0,158.59068298339844,2.1927021311143435,113.38847321722378,72.76,-0.21463584899902344,0.6720485687255859,2.2037353515625,4665616.886321541,470693.4695908135
8614,Legacy verification,Burial Mound,Pasture,Pasture,22,3,2,Animal activity,106.06604841488954,287.7766418457031,2.7031681761888526,226.41066116296358,63.27,-0.11445999145507813,0.9411735534667969,3.691558837890625,4650694.23711913,473884.58289945265
9849,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,2,2,Agriculture,873.7581358960553,212.4893341064453,3.6897676707428997,307.71651622158436,18.71,1.117706298828125,1.6469268798828125,5.542877197265625,4655509.894631846,465224.1483741769
8755,Survey,Burial Mound,Forest,Scrub,12,0.6,2,Post-depositional,2805.223028788782,435.5064392089844,3.5664205392049757,136.33479434602972,76.53,0.6698760986328125,1.2888259887695313,5.07843017578125,4651341.422341969,480275.04492142
8615,Legacy verification,Burial Mound,Pasture,Scrub,20,2.5,3,Looting,401.7688102115289,294.5453796386719,4.155667431784067,309.64563853719653,79.42,-0.049686431884765625,1.4034004211425781,5.35406494140625,4650342.8845152855,474019.5157334311
9850,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,2,2,Agriculture,820.0002864827558,210.1957244873047,3.3788829013576738,232.66631011931503,14.75,1.0087451934814453,1.569753646850586,4.1712799072265625,4655479.953826337,465178.7623145583
8756,Survey,Burial Mound,Forest,Forest,10,0.5,3,Looting?,2818.82989992439,434.4786071777344,4.284979056615462,155.77086096610506,87.1,0.4058113098144531,1.7552680969238281,5.142669677734375,4651345.7879079385,480302.2431769631
8616,Legacy verification,Burial Mound,Pasture,Pasture,22,2,3,Animal activity,308.13160597302203,308.6050109863281,9.047779998807478,68.51667936477239,66.67,0.7020111083984375,3.0449142456054687,10.47271728515625,4649933.0557686025,473552.9931139662
8757,Legacy verification,Extinct Burial Mound,Forest,Forest,0,0,5,"Other (specify in Annotation) (Mound is not here, but we were unable to establish the reason why.)",2976.692177830358,479.740234375,6.5453212887355505,269.00697375276,53.65,1.3858604431152344,2.3871726989746094,6.60479736328125,4651269.767399539,480897.92440982134
8617,Legacy verification,Burial Mound,Scrub,Forest,22,1.7,3,Looting,2264.034629369311,384.7121887207031,2.477759083030136,268.07928494061025,26.88,-0.9678459167480469,1.2814826965332031,4.964569091796875,4649853.315676815,476884.202315955
8618,Legacy verification,Burial Mound,Pasture,Forest,28,1.5,4,Looting,1494.1060628368268,385.6436462402344,1.518348856025055,297.8096683037837,64.49,0.39539337158203125,0.61240386962890625,1.91033935546875,4649349.012055928,477472.2653623435
8758,Survey,Burial Mound,Pasture,Pasture,10,0.8,3,Looting,2612.4270489448772,462.03778076171875,3.4212615318724904,193.4153436884558,58.48,0.6903572082519531,1.4270210266113281,4.501312255859375,4650703.631346143,480992.17975464393
9852,Legacy verification,Burial Mound,Perennial agriculture,Scrub,12,2,1,Erosion,1167.6739143797663,281.9269714355469,3.8185593788676733,18.091621074659784,77.17,0.50000762939453125,1.5746002197265625,4.86041259765625,4654443.654414796,469254.4409234184
8759,Legacy verification,Burial Mound,Pasture,Forest,17,2.4,3,Looting,2771.056920015979,491.7309265136719,3.3258005861610482,223.09976557741354,52.35,-0.108367919921875,1.4106369018554688,4.938385009765625,4649938.767630027,481788.0675559271
9853,Legacy verification,Burial Mound,Forest,Forest,20,1,4,Looting,3042.1307209694573,299,1.7416457141060897,24.534135962470607,6.07,0.7639007568359375,0.7639007568359375,2.358001708984375,4654843.691501407,471339.1285875336
8760,Legacy verification,Burial Mound,Pasture,Pasture,18,2.5,2,Erosion,2169.8028462481448,454.67974853515625,4.1739733201806954,241.49464296147056,28.16,0.015300750732421875,1.4100074768066406,4.929962158203125,4649591.438714011,481287.0766224364
9854,Survey,Burial Mound,Scrub,Scrub,20,1.6,3,Other (Military trench),3075.4817057183,299,0.24496393929265942,201.9002520750984,9.35,0.103668212890625,0.103668212890625,0.389678955078125,4654810.198027816,471338.8550694791
9855,Legacy verification,Burial Mound,Scrub,Scrub,20,2,2,Agriculture,2540.853369624368,318.85540771484375,4.335202042413564,143.73646280943944,7.55,0.18994903564453125,1.669952392578125,5.66778564453125,4655364.039432016,471162.0715043655
9856,Legacy verification,Extinct Burial Mound,Scrub,Scrub,0,0,NA,No observation,2398.2438768944485,329.2147216796875,5.243083774420223,187.28490770652883,48.19,0.063507080078125,2.144134521484375,6.36376953125,4655510.563778814,471080.60517408175
8624,Legacy verification,Burial Mound,Annual agriculture,Scrub,18,1,3,Agriculture,495.27689327579384,231.4799041748047,1.7096651188983645,39.343371352535875,55.27,1.5005550384521484,1.5005550384521484,3.898345947265625,4657507.435472961,476207.491836718
9857,Legacy verification,Burial Mound,Annual agriculture,Pasture,11,0.5,3,Agriculture,1784.5616204994021,253,0.6572819961637213,8.137990207238296,23.64,-0.02257537841796875,0.2909431457519531,1.5925750732421875,4655209.176689864,467282.4973685024
8761,Legacy verification,Burial Mound,Forest,Forest,20,2.5,4,Looting,1977.1399472589142,225.75003051757813,0.166788389444241,342.0847128261275,13.45,0.8578224182128906,0.8578224182128906,1.492767333984375,4658507.149111509,473883.46692106733
9858,Legacy verification,Burial Mound,Pasture,Forest,25,1.5,2,Erosion,2465.7395508425107,252,0.01597186957044745,48.71649405271559,29.93,0.2632713317871094,0.2632713317871094,0.5292816162109375,4655798.690745458,466820.166129704
8626,Legacy verification,Burial Mound,Scrub,Scrub,35,3.5,2,Animal activity,1086.550194240892,241.3806915283203,1.5667757613261766,359.7727827603451,13.67,-0.077098846435546875,0.7174949645996094,2.7714385986328125,4657142.461970508,475731.7901430916
9859,Legacy verification,Burial Mound,Annual agriculture,Scrub,30,4,3,Looting,2721.894059726998,238,0.4028723656589994,90.00151380958133,70.5,0.043193817138671875,0.18484878540039063,0.8319091796875,4656304.845528598,466892.59575605247
9860,Survey,Burial Mound,Annual agriculture,Scrub,16,1,3,Looting,2777.0601663738084,226.4644012451172,4.77064094053428,322.67685981011914,32.49,-0.08435821533203125,1.8407096862792969,5.8220367431640625,4656485.046152634,466862.1346733326
8627,Legacy verification,Burial Mound,Scrub,Scrub,20,1.5,3,Erosion,1765.9348351230565,284,0.499504829865001,298.8880507348098,53.96,0.076015472412109375,0.3863487243652344,1.330108642578125,4656047.218194282,476474.8151535929
8762,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,2.4,3,Agriculture,583.2055578168937,214.40313720703125,2.85806643952904,299.5596386756892,26.43,0.1842041015625,0.9404754638671875,3.51629638671875,4659457.790856831,470669.0052202242
9861,Survey,Burial Mound,Annual agriculture,Annual agriculture,NA,0.2,5,Agriculture,2691.2164382137835,238,0.8228010950517282,50.093138494214585,24.01,-0.0852203369140625,0.27414703369140625,1.2713470458984375,4656254.188812279,466882.2914828529
8628,Legacy verification,Extinct Burial Mound,Scrub,Scrub,0,0,NA,No observation,1593.1297879884828,270.63153076171875,2.5335967398059696,10.834539344038829,41.88,-0.049999237060546875,1.0441856384277344,3.33270263671875,4656209.453506481,476603.193779004
8629,Legacy verification,Burial Mound,Scrub,Scrub,35,4,3,Erosion,2337.141433345908,279.9713439941406,3.7879432698206132,70.03784314911573,32.85,-0.18046951293945313,1.2445030212402344,3.99249267578125,4655468.949242055,477089.6754095043
9862,Legacy verification,Burial Mound,Forest,Forest,40,4,4,Looting,2554.6470408964237,207.12399291992187,3.9064287544954106,296.3480536895042,74.09,0.54537200927734375,1.4727783203125,4.5296173095703125,4657128.431020389,468451.8574603019
8630,Survey,Burial Mound,Scrub,Scrub,22,1.2,2,Animal activity,2300.0837067800135,278.2168273925781,3.5255606473190046,82.48763438810028,38.71,0.004352569580078125,1.1097602844238281,3.538818359375,4655509.7502684435,477119.18443237536
8763,Survey,Burial Mound,Annual agriculture,Scrub,17,2,2,Agriculture,3080.7858227583624,181.78762817382812,3.318973991782125,151.33544422765974,62.23,0.8681583404541016,1.4162349700927734,4.640838623046875,4662190.070068374,471680.2940482916
8764,Legacy verification,Burial Mound,Annual agriculture,Pasture,20,0.3,5,Agriculture,3026.234789083191,179.8268280029297,4.6813043534240135,194.52434858080613,66.06,0.2383136749267578,1.8849048614501953,5.7135162353515625,4662192.6184813855,471737.0741570198
